	Dekker_et_al_individual1_CHX	Dekker_et_al_individual1_untreated	Dekker_et_al_individual2_CHX	Dekker_et_al_individual2_untreated	Dekker_et_al_individual3_CHX	Dekker_et_al_individual3_untreated	Dekker_et_al_individual4_CHX	Dekker_et_al_individual4_untreated	Dekker_et_al_individual5_CHX	Dekker_et_al_individual5_untreated	Dekker_et_al_individual6_CHX	Dekker_et_al_individual6_untreated	Dekker_et_al_individual7_CHX	Dekker_et_al_individual7_untreated	Dekker_et_al_individual8_CHX	Dekker_et_al_individual8_untreated	Dekker_et_al_individual9_CHX	Dekker_et_al_individual9_untreated
chr18_316736_500701_COLEC12	2013	2539	766	3588	2142	3864	2421	1018	1980	2961	7332	3825	959	6224	3965	1282	9077	3463
chr18_508567_515294_LINC01925	2	0	0	14	0	0	3	0	0	0	5	0	12	0	1	1	0	0
chr18_580379_582114_CETN1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_596997_650298_CLUL1	143	83	60	45	152	30	19	14	110	694	246	199	42	188	39	29	23	19
chr18_649619_658291_TYMSOS	254	641	153	532	658	339	301	177	320	37	1440	469	462	468	143	708	762	393
chr18_657652_673578_TYMS	476	7420	2508	894	3201	2334	145	2613	1568	2060	1341	4796	3596	2696	2351	2608	3023	1634
chr18_670317_712664_ENOSF1	692	6309	3249	4285	1206	2665	4220	2809	2143	2079	2367	993	1718	2508	487	2204	92	2751
chr18_721587_812243_YES1	4389	7120	8753	5706	3451	8515	7226	3379	2574	5228	5326	3679	8268	3939	2128	2315	3674	2612
chr18_904871_912173_ADCYAP1	0	0	0	4	3	0	0	40	73	0	3	0	15	0	0	0	0	0
chr18_926083_927994_LINC01904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_1268311_1359630_LINC00470	6	3	3	3	3	4	2	2	6	2	0	0	4	0	0	7	0	4
chr18_2537528_2571504_METTL4	502	102	186	572	177	457	577	911	264	198	127	408	646	446	527	18	421	387
chr18_2571555_2616634_NDC80	1342	635	697	2294	1095	472	3369	919	676	511	2244	69	585	95	667	506	1145	418
chr18_2652168_2655394_CBX3P2	22	13	7	13	19	32	35	4	8	38	5	21	21	8	0	16	11	40
chr18_2655885_2805015_SMCHD1	3139	6701	5876	3281	408	2656	5314	3140	2366	1161	2866	3098	6605	2540	3590	4437	2483	1322
chr18_2847003_2916001_EMILIN2	9131	1923	3491	3865	2971	1497	3381	1148	4847	7859	3920	265	1802	1357	3185	3082	1925	11751
chr18_2916991_3011945_LPIN2	3265	6395	2541	6058	718	9945	3988	12812	3190	2455	2670	3661	1926	4340	3096	7737	2410	3973
chr18_2943209_2946621_LOC727896	11	15	41	18	2	46	6	15	17	35	29	13	39	17	9	37	6	41
chr18_3066804_3220106_MYOM1	833	859	225	44	664	97	226	140	79	114	82	98	263	105	434	82	339	1329
chr18_3247479_3256235_MYL12A	21293	17782	19755	20611	24274	17912	3732	26281	33168	11727	19406	27536	44876	18209	41533	28102	24680	13562
chr18_3255433_3262357_LOC104968399	17133	27554	11079	24807	8147	15799	7361	19394	12750	16200	12922	10077	17289	16288	19444	2164	13516	12933
chr18_3262110_3278282_MYL12B	13644	3122	15028	10993	17355	18542	26851	12661	13491	29581	26987	16188	10721	20678	20158	11824	13351	19925
chr18_3347700_3350557_LINC01895	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
chr18_3411924_3459978_TGIF1	4161	3287	2999	503	1284	3686	3186	3683	3049	1676	2130	3261	2255	3481	4484	3460	2042	2113
chr18_3466247_3478976_GAPLINC	2	1	2	5	2	6	3	0	4	4	1	0	0	0	6	3	8	4
chr18_3496029_4455307_DLGAP1	268	502	259	366	371	208	155	532	308	293	205	250	500	1227	1299	859	2864	932
chr18_3594111_3597377_DLGAP1-AS1	8	324	21	135	106	61	68	139	93	86	36	48	131	95	184	99	71	107
chr18_3603734_3610087_DLGAP1-AS2	91	115	47	921	209	7	86	228	38	98	74	70	276	69	47	69	89	131
chr18_3878179_3897069_DLGAP1-AS3	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	2	10
chr18_3885352_3885432_MIR6718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_3962352_4013943_DLGAP1-AS4	22	3	7	25	5	90	4	20	0	9	13	9	25	5	18	11	20	2
chr18_4264601_4296000_DLGAP1-AS5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_5081180_5098779_LINC01892	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2
chr18_5142909_5197751_AKAIN1	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0
chr18_5236722_5238028_LINC00526	7	66	154	43	32	55	64	68	56	48	31	123	29	64	38	124	32	42
chr18_5238098_5246507_LINC00667	1990	202	6293	1679	2318	905	1447	3153	1585	1445	1462	1065	1229	2108	1129	2495	1056	3044
chr18_5289017_5297052_ZBTB14	526	671	241	441	398	26	691	100	528	78	91	310	362	68	1139	533	22	744
chr18_5392274_5628990_EPB41L3	4960	8299	3203	10277	6140	7338	6244	7302	28078	4918	1045	8565	4531	8045	9216	15745	4520	4705
chr18_5748817_5795900_MIR3976HG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_5840693_5840832_MIR3976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_5889410_5895953_TMEM200C	28	88	14	34	17	13	5	92	39	4	49	4	43	18	995	22	73	5
chr18_5954704_6415258_L3MBTL4	6	30	66	52	8	111	12	129	10	80	14	107	73	15	11	112	17	719
chr18_6256742_6260933_L3MBTL4-AS1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
chr18_6374359_6374424_MIR4317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_6511414_6590652_LINC01387	0	0	2	12	20	0	1	29	0	0	35	0	1	0	0	0	0	0
chr18_6728925_6729861_LOC101927168	28	12	2	7	24	6	7	14	6	49	2	33	3	3	17	7	4	3
chr18_6729714_6915715_ARHGAP28	224	397	144	1093	246	885	578	541	1342	235	232	278	360	109	303	129	407	537
chr18_6925472_6929868_LINC00668	0	0	0	0	0	0	0	6	9	4	0	0	0	5	0	0	0	6
chr18_6941740_7117796_LAMA1	1698	360	214	788	791	250	210	567	445	1053	236	986	135	980	1213	620	563	1217
chr18_6954675_6957418_LOC101927188	5	82	15	19	11	50	54	25	67	3	10	14	15	61	29	39	118	53
chr18_7231101_7232086_LRRC30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_7455996_7461004_LOC112577592	0	0	2	6	0	0	0	0	2	0	1	0	0	3	1	0	0	2
chr18_7567313_8406859_PTPRM	7691	5952	8545	20654	21374	6146	20583	7023	13929	16913	5151	27152	54969	11033	34151	3618	6778	7207
chr18_8360817_8367032_LOC100192426	0	27	6	0	32	7	4	9	0	27	57	0	0	132	0	0	18	55
chr18_8609442_8639380_RAB12	34	320	1571	444	1874	2537	195	1069	576	1997	2203	1762	259	1920	1357	2934	1459	736
chr18_8695853_8707619_GACAT2	340	234	186	201	587	147	379	171	788	347	125	420	31	176	264	140	197	57
chr18_8717378_8832776_MTCL1	2816	3035	12287	5137	301	2346	1794	8596	4982	5696	2242	6254	6777	5174	6513	4928	1250	6344
chr18_9102696_9134339_NDUFV2	1235	867	1315	3394	3328	1444	5161	1745	1747	1447	1942	4344	2278	1539	1376	2832	4878	1196
chr18_9121262_9136718_NDUFV2-AS1	2908	1233	1799	2713	1439	3482	1028	1198	1652	1159	802	961	912	2163	1408	1430	976	3848
chr18_9136778_9285983_ANKRD12	4026	4600	21599	18191	11125	2377	3894	4108	3607	2908	14933	24963	34822	3110	5182	31493	3701	13929
chr18_9334770_9402418_TWSG1	10350	6028	5318	10649	19542	9357	5484	8142	25920	13979	8182	1108	8283	9646	6672	6465	8473	5185
chr18_9475510_9538112_RALBP1	2565	6622	3362	2295	9119	392	4030	6633	6400	5580	11825	7291	9959	1704	6397	1266	1108	6677
chr18_9546791_9614557_PPP4R1	3343	2189	4644	295	1644	4438	3531	6204	4577	7873	7485	3286	3036	4967	6855	2625	4525	5815
chr18_9614804_9619361_PPP4R1-AS1	43	10	18	27	12	49	23	40	29	12	14	34	15	6	32	20	82	23
chr18_9708297_9862548_RAB31	12788	1903	5099	8145	8638	2858	249	8062	1890	4399	8817	3910	10842	3209	4214	5863	4715	7428
chr18_9885969_9889272_TXNDC2	0	0	2	4	1	0	4	4	0	3	4	0	4	13	3	3	1	7
chr18_9914012_9960018_VAPA	1570	9419	16010	6879	5538	10770	5310	19185	22752	5002	6950	4390	6111	6899	13893	7026	3781	11113
chr18_10405129_10414367_LINC01254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_10454631_10489946_APCDD1	227	68	0	349	165	36	56	68	628	18	99	104	32	411	85	155	795	169
chr18_10526023_10552761_NAPG	1011	612	861	491	1817	787	1529	1716	557	1180	230	1125	1804	1294	582	415	546	1331
chr18_10610994_10626417_LINC01887	0	0	3	28	0	0	4	6	0	0	43	0	0	26	0	1	0	8
chr18_10661929_10666884_LOC101927410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_10670243_11148761_PIEZO2	194	35	4856	44	313	18	1147	196	2853	569	729	319	553	481	240	660	195	42
chr18_10759581_10759647_MIR6788	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0
chr18_11454476_11465995_LINC01928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_11488568_11506982_LINC01255	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_11609556_11610611_SLC35G4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_11654883_11654940_MIR7153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_11689262_11885684_GNAL	4711	10648	3653	2304	3249	2362	4058	10584	3695	38281	7689	4998	10445	19721	4873	3644	5190	3888
chr18_11851411_11854443_CHMP1B	28864	3358	10208	3326	19414	4650	3473	2258	4214	10162	33473	6828	3627	4567	3002	4459	3214	7078
chr18_11882620_11908316_MPPE1	1317	1722	1020	1669	1585	1134	1223	2779	1392	426	305	550	2217	45	1712	980	581	552
chr18_11981505_12030876_IMPA2	458	35	49	684	45	22	221	10	14	44	463	447	472	220	8	943	19	60
chr18_12093841_12129763_ANKRD62	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0
chr18_12200777_12224710_C18orf61	8	0	5	1	26	30	1	10	2	17	5	33	44	8	14	58	7	5
chr18_12254359_12277594_CIDEA	6	5	0	9	0	0	7	5	3	1	3	1	11	2	4	1	0	2
chr18_12307667_12329825_TUBB6	24077	14928	19153	9334	2765	1608	2755	11067	9821	33303	3663	20521	28757	30370	8386	7432	18420	1539
chr18_12328942_12377226_AFG3L2	3278	4903	3242	4245	5429	8436	6666	5182	7281	10947	3959	4587	7276	2524	500	2979	3753	4791
chr18_12407927_12432237_PRELID3A	29	621	362	529	126	482	533	541	468	702	558	184	393	208	489	131	293	544
chr18_12432772_12447797_LOC105371998	862	588	1400	425	911	90	645	715	509	584	463	440	626	417	603	334	872	1360
chr18_12446510_12658106_SPIRE1	3631	4669	7785	6812	2899	4131	702	10477	2018	4161	4769	3889	2371	2514	3341	3242	3663	2769
chr18_12658737_12725739_PSMG2	1884	968	1007	2766	1889	1840	2973	2285	1750	1481	3653	1944	1998	3100	147	1949	1321	2309
chr18_12661954_12702776_CEP76	233	557	618	1063	395	228	632	266	334	1005	395	386	568	513	292	346	746	32
chr18_12739484_12749421_LINC01882	0	0	0	0	1	2	118	0	117	16	0	10	101	0	1	0	6	29
chr18_12785476_12884334_PTPN2	5279	2400	2128	1607	1633	3483	960	689	3212	887	285	1119	367	1506	590	3571	837	503
chr18_12947982_12987535_SEH1L	2127	984	1246	1635	1947	1421	2133	1828	1753	1592	1230	1877	2208	1395	1150	1689	3173	2555
chr18_12991360_13125035_CEP192	3122	1520	4147	1175	2123	1759	1230	2592	1220	4824	4067	1179	952	1018	1191	843	2055	1038
chr18_13218758_13652753_LDLRAD4	6213	978	1017	492	303	216	259	138	1426	1099	95	884	2256	350	196	544	440	1213
chr18_13239541_13242075_C18orf15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_13419497_13427533_LDLRAD4-AS1	0	0	2	0	8	2	0	0	0	0	1	0	0	0	1	9	0	0
chr18_13459945_13460025_MIR5190	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
chr18_13611112_13611199_MIR4526	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
chr18_13663345_13726557_FAM210A	432	539	902	46	464	1118	562	793	674	817	1271	535	314	626	672	564	346	1026
chr18_13726671_13764555_RNMT	1479	3467	1698	3437	2678	1783	3042	4012	2334	3438	2004	3097	854	1593	1503	2279	2175	236
chr18_13824147_13827322_MC5R	123	0	1	3	86	10	10	30	35	61	0	14	0	0	13	0	80	21
chr18_13882042_13915706_MC2R	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_14071119_14132434_ZNF519	233	105	104	180	6	85	127	261	36	74	70	43	128	98	97	141	262	128
chr18_14179095_14227049_ANKRD20A5P	1	31	132	366	34	12	670	7	92	43	214	140	82	148	15	87	37	64
chr18_14337421_14342523_CYP4F35P	7	5	0	0	0	20	2	27	0	4	14	71	0	28	6	4	0	2
chr18_14477950_14498705_CXADRP3	4	8	36	19	9	57	1	9	50	1	300	25	34	8	6	8	5	0
chr18_14507337_14543599_POTEC	0	0	0	2	0	0	0	4	0	0	0	2	0	0	0	8	0	0
chr18_14748170_14854258_ANKRD30B	96	23	45	79	72	91	130	33	28	49	5	46	53	13	108	22	97	5
chr18_14830164_14830241_MIR3156-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_14946265_14973755_LINC01443	66	8	60	55	23	144	29	67	25	41	47	2	18	2	46	9	115	12
chr18_14969605_14970467_LINC01444	4	2	6	0	10	8	5	6	0	7	0	5	10	1	6	0	0	0
chr18_15313554_15325918_LOC644669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_18526866_18691774_ROCK1	17666	8292	9404	8165	11565	10232	27676	7328	5551	12759	11779	11214	7803	11183	25748	8701	17966	8792
chr18_18822202_19106073_GREB1L	755	1031	297	71	389	60	262	204	286	605	37	466	29	159	18	946	1835	388
chr18_19109244_19180665_ESCO1	593	638	56	700	686	404	934	765	271	762	721	517	861	1095	795	374	837	788
chr18_19192274_19213481_SNRPD1	894	1872	1943	1667	1722	1150	1325	458	124	1476	944	770	1058	1260	723	1178	1061	1822
chr18_19230857_19284735_ABHD3	101	241	172	138	207	227	225	384	364	18	195	199	106	199	45	143	67	98
chr18_19263478_19263550_MIR320C1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2
chr18_19321289_19450918_MIB1	3212	2235	2139	2482	5310	448	1019	3080	5538	3020	3283	2302	3546	1548	5447	3286	2403	5389
chr18_19405439_19411367_MIR133A1HG	0	0	2	0	0	0	2	0	2	0	0	0	0	0	0	4	0	6
chr18_19405658_19405746_MIR133A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_19408964_19409049_MIR1-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_19746858_19748929_GATA6-AS1	522	62	18	149	42	92	10	91	341	82	50	144	120	47	53	48	183	42
chr18_19749397_19782491_GATA6	1222	29609	2131	1835	679	1500	631	7820	1138	1399	783	17716	13170	758	13953	3666	9689	19857
chr18_19993561_19997878_CTAGE1	1258	7	1058	8	2410	2	1366	1322	5	1994	5	3033	4	4	1319	14	547	6
chr18_20303453_20366800_LOC101927571	2	3	0	11	4	1	5	0	1	0	3	12	1	4	0	0	0	1
chr18_20513290_20606449_RBBP8	649	1605	298	46	394	1951	205	497	365	722	1736	1106	2320	314	204	2490	1355	1762
chr18_20513311_20513401_MIR4741	50	56	8	1	25	6	3	44	51	3	4	6	32	38	47	14	93	5
chr18_20714527_20840434_CABLES1	1475	6284	973	1861	4588	1602	1948	29531	408	2874	4470	2017	1685	981	2016	761	3005	3236
chr18_20875976_21017933_TMEM241	530	47	73	62	142	261	233	404	81	430	301	239	342	103	272	75	91	368
chr18_21033250_21063104_RIOK3	14582	15562	6311	9040	27056	5119	8854	13665	6331	4312	16390	4863	4449	18442	5025	1908	8949	20597
chr18_21083433_21111786_RMC1	2275	1547	2658	1726	3647	1013	1367	1733	1068	3043	1235	2141	1342	1099	3397	1560	2835	345
chr18_21111405_21166470_NPC1	7151	4677	9035	6655	1598	4820	2497	9965	2323	12041	4248	11527	10114	4107	3501	2529	5949	2447
chr18_21178889_21242875_ANKRD29	19	41	112	49	93	20	130	34	53	34	626	111	40	57	101	158	80	251
chr18_21269416_21536186_LAMA3	2175	85	151	244	589	46	839	719	1318	72	132	1371	110	55	3814	130	1942	2001
chr18_21572850_21715564_TTC39C	11213	8801	737	1044	553	3478	620	3760	696	748	719	2340	689	751	1599	6035	665	670
chr18_21574176_21595424_TTC39C-AS1	76	66	121	622	263	84	96	142	82	79	328	1718	613	84	896	47	257	1004
chr18_21718919_21741564_CABYR	155	792	275	134	238	487	250	154	381	99	191	230	206	251	193	394	551	40
chr18_21742008_21977788_OSBPL1A	661	1540	2413	750	2180	1510	1475	1520	980	2530	2925	1531	1573	1067	1918	2101	125	2196
chr18_21901638_21901710_MIR320C2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_22006633_22033495_IMPACT	2736	1441	1335	1492	4306	1753	1670	1897	633	2721	867	2679	974	1120	2904	2913	2196	2481
chr18_22040600_22059938_HRH4	85	6	0	24	2	1	0	6	6	22	3	9	77	49	24	119	105	2
chr18_22208145_22242162_LINC01915	2	0	3	0	2	2	0	0	0	0	0	0	2	0	0	2	0	0
chr18_22305744_22346609_LOC105372028	0	0	2	3	0	0	0	0	1	0	0	1	0	0	0	4	0	0
chr18_22512737_22567943_LINC01894	4	2	2	13	2	2	0	0	0	4	34	6	10	32	13	22	28	32
chr18_22641887_22932130_ZNF521	1413	106	1119	1241	1765	1136	678	1417	1191	437	1054	7364	1210	799	2086	1883	1093	1011
chr18_23596216_23671181_SS18	8292	5080	558	6586	5129	7290	5178	2847	2547	5934	4568	7225	6246	3713	3175	2981	4100	2764
chr18_23713832_23773319_PSMA8	370	577	233	742	102	137	570	399	133	1486	740	467	785	747	731	1080	400	936
chr18_23806408_23971649_TAF4B	874	178	331	160	141	256	336	316	1592	1133	908	225	515	247	1225	176	763	380
chr18_24002958_24018008_LINC01543	0	0	0	0	0	0	2	0	0	0	2	0	0	2	0	0	1	2
chr18_24034873_24237437_KCTD1	958	944	909	188	793	623	1372	1147	487	1323	1162	622	2884	5880	461	1278	2128	990
chr18_24171430_24171499_MIR8057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_24267584_24283602_PCAT18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_24432001_24445767_AQP4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_24445271_24515910_AQP4-AS1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2
chr18_24486444_24765272_CHST9	0	0	0	1	7	0	2	0	1	0	1	1	3	1	0	0	0	5
chr18_24916954_24922620_LOC105372038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_25530929_25757094_CDH2	4879	7738	26630	39050	36594	12236	17640	16395	14943	31428	9476	2010	28572	16100	4682	15545	11952	14511
chr18_27878875_27878926_MIR302F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_28569330_28622781_DSC3	7	0	24	0	26	2	0	0	14	0	4	4	0	1119	4	6	2	2
chr18_28638805_28682384_DSC2	0	0	0	0	0	0	0	0	23	0	0	0	0	8	57	0	9	0
chr18_28681550_28742752_DSCAS	0	0	0	0	1	2	0	7	0	0	1	0	0	2	0	1	0	11
chr18_28709198_28742819_DSC1	0	0	0	1	2	0	0	0	0	0	2	0	0	0	2	1	2	0
chr18_28898122_28939209_DSG1	13	14	1	0	6	13	0	7	8	2	0	14	2	4	1	1	2	10
chr18_28923330_29006951_DSG1-AS1	5	1	7	14	10	1	4	1	11	1	11	2	0	6	13	2	8	0
chr18_28956739_28994872_DSG4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_29027703_29058665_DSG3	0	0	0	1	4	0	2	4	2	2	2	1	12	0	0	0	2	4
chr18_29078139_29128971_DSG2	35	67	2	50	10	522	3	8	212	46	3497	32	8	36	30	3326	194	10
chr18_29122108_29136874_DSG2-AS1	22	6	0	47	2071	24	10	120	24	36	6	24	115	286	2	47	2	22
chr18_29171729_29178987_TTR	0	0	0	0	2	0	0	0	0	0	0	2	2	0	2	0	0	0
chr18_29200998_29264708_B4GALT6	314	300	35	242	13	346	128	319	251	839	14	62	198	52	14	164	49	823
chr18_29339524_29340843_SLC25A52	4	6	0	3	0	0	0	0	5	0	2	3	1	0	0	0	3	1
chr18_29409142_29523091_TRAPPC8	2496	4735	2240	5478	2325	2793	1688	1924	3913	6753	1954	1781	5677	3388	2452	3207	453	3520
chr18_29598787_29653182_RNF125	0	84	41	4	62	6	13	52	39	13	60	32	21	72	37	0	4	14
chr18_29671836_29711524_RNF138	691	687	816	967	778	798	532	658	432	163	1106	907	1343	1293	1281	637	765	1821
chr18_29770001_29800367_MEP1B	0	0	2	0	2	0	2	0	0	2	4	2	4	1	0	0	0	6
chr18_29843484_30050845_GAREM1	1164	2104	2100	687	1593	905	1477	883	809	999	953	759	1241	1234	577	590	1336	590
chr18_30091625_30094597_WBP11P1	2	0	1	0	0	0	0	0	0	2	0	1	1	2	1	4	0	1
chr18_30252635_30352986_KLHL14	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
chr18_30517369_31021004_CCDC178	0	4	0	0	4	2	1	1	0	0	0	2	0	1	0	0	2	8
chr18_31158182_31331159_ASXL3	0	6	0	2	2	45	12	0	0	43	0	2	2	0	2	24	0	14
chr18_31431063_31803515_NOL4	2	5	0	6	22	58	87	7	2	4	3	35	20	0	239	0	17	2
chr18_32073253_32471808_DTNA	68	935	718	56	18	88	354	136	54	351	167	78	210	170	105	886	74	219
chr18_32556891_32723434_MAPRE2	1466	1003	2393	4459	181	3451	1379	831	1311	739	2149	1387	775	1382	757	1095	3398	830
chr18_32820997_32839191_ZNF397	1567	1130	1339	3678	1668	893	2049	1505	3281	2645	3367	2224	275	1405	1678	1081	2257	1575
chr18_32831021_32870209_ZSCAN30	807	1443	199	1136	1732	2039	1562	1015	1114	994	974	2269	711	2155	1422	1248	647	1264
chr18_32870235_32890730_ZNF271P	983	1049	1151	771	2300	1575	1071	2654	1121	1789	236	5534	754	1064	2451	3361	3119	1253
chr18_32912190_32924384_ZNF24	3121	4083	2990	2276	2264	1962	14075	6709	3515	13359	2489	16685	2098	5390	7321	10331	2058	22626
chr18_32946657_32957301_ZNF396	18	52	52	36	38	24	148	27	44	62	147	43	91	18	51	128	370	66
chr18_33048296_33077924_INO80C	210	212	87	466	172	377	369	878	389	771	114	247	453	1081	236	517	659	308
chr18_33171700_33171770_MIR3975	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
chr18_33234532_33291798_GALNT1	3234	6457	3400	6245	4648	3298	3630	2390	1827	13508	4515	1098	2526	2572	1993	6173	4128	1255
chr18_33484780_33484889_MIR187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_33514050_33514105_MIR3929	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0
chr18_33552587_33559250_C18orf21	756	580	585	448	508	195	158	54	1020	424	288	538	718	333	310	341	487	308
chr18_33569786_33647557_RPRD1A	2434	221	1997	1593	2211	3755	4119	2604	1970	1351	4463	3729	3995	2546	2341	4270	946	1810
chr18_33688493_33709357_SLC39A6	5873	6257	6680	8214	5769	4081	7666	3560	5784	954	4474	160	7295	2110	1278	2301	1561	1336
chr18_33709861_33760520_ELP2	2760	7129	10012	2731	3568	2544	581	4708	8871	3248	4597	3476	3691	8506	3832	2159	4609	2149
chr18_33759963_33767398_LOC101927809	37	32	31	10	2	36	28	19	42	37	19	34	13	45	55	47	55	51
chr18_33767459_33852120_MOCOS	280	2513	3168	102	153	65	1615	41	145	1349	2870	75	19	1904	33	1456	136	1577
chr18_33877675_34360183_FHOD3	2060	487	1650	1220	8238	1819	3722	793	2877	1521	2138	1889	2228	1218	2129	1505	1172	3422
chr18_34240351_34243381_LOC105372071	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
chr18_34359986_34409179_TPGS2	5320	3020	1743	3042	4120	176	1947	5344	4303	1139	6022	4335	8763	1018	2662	4080	2047	1021
chr18_34409089_34812103_KIAA1328	264	419	260	317	64	175	264	239	20	89	253	208	213	211	100	437	71	65
chr18_34481907_34503777_LOC105372069	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_34823002_35145761_CELF4	9	12	24	6	7	0	0	6	4	20	12	5	10	15	22	151	4	11
chr18_34854422_34856363_LOC105372068	0	0	0	0	0	0	9	0	0	0	0	0	0	2	0	0	0	0
chr18_35046301_35046467_SNORA111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_35237097_35237178_MIR4318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_36786887_37331959_MIR924HG	38	30	206	79	95	89	27	93	206	96	173	181	89	164	112	139	113	124
chr18_37202086_37202139_MIR924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_37256682_37256741_MIR5583-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_37256684_37256743_MIR5583-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_37421672_37469957_LINC01902	2	2	7	5	12	1	11	4	2	7	10	5	0	7	7	2	15	8
chr18_37646249_37679197_LINC01477	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_39060234_39100641_KC6	5	4	2	4	8	9	0	0	0	0	4	0	1	0	0	14	0	8
chr18_39535198_39667794_PIK3C3	2702	2075	3652	2361	617	4910	1936	3942	8742	2555	2942	2736	8411	3862	2661	6299	3351	4614
chr18_39766632_40271391_LINC00907	0	23	48	281	4	11	1839	194	305	12	16	7	24	1508	17	251	15	1
chr18_40323182_40695657_RIT2	0	24	4	0	6	0	0	8	0	6	0	4	0	0	4	0	0	3
chr18_40847856_40857455_SYT4	0	0	10	2	6	0	0	2	0	3	0	0	0	0	12	3	16	0
chr18_41903399_42111662_LINC01478	2	0	17	30	5	34	7	0	0	0	11	0	0	38	120	17	11	1
chr18_42111743_42133868_LINC01601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_42260037_42648475_SETBP1	1306	411	894	981	798	8466	1410	340	4455	860	2603	1069	4535	551	771	827	1569	697
chr18_42550046_42550131_MIR4319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_42747927_43263653_SLC14A2	31	145	33	11	26	23	98	70	81	28	61	17	517	291	138	28	30	10
chr18_43304145_43332485_SLC14A1	6	19	42	4	7	6	4	13	0	4	4	60	11	15	6	16	23	5
chr18_43405639_43424059_SIGLEC15	5	31	63	36	2	6	14	15	7	49	14	24	6	45	246	39	18	14
chr18_43427573_43547295_EPG5	25222	5435	28120	5418	23766	5617	7224	10787	5356	5465	5848	55851	43284	4920	85115	8186	4762	11313
